RaceDate,RaceNumber,Class,Track,Distance,Placing,Top3,Top4,Barrier,HorseName,H_Weight,H_Rating,Jockey,Trainer,FinishTime,FinishTimeInMS,Owner,H_Age,OverallRanking,PunterWay,ShinMin,NewPaper,TurfGuide,StraitsTimes,WanBao
1/26/2020 0:00,7,KRANJI,TURF TRACK,1600M,12,0,99,B2,TESORO PRIVADO,W496,R84,R MAIA,J LIM,01:36.9,96900,UNKNOWN,1Y,3,99,99,99,99,99,1
1/26/2020 0:00,7,KRANJI,TURF TRACK,1600M,13,0,99,B5,CLAUDIA'S BEAUTY,W453,R81,D MOOR,L KHOO,01:37.3,97340,UNKNOWN,1Y,99,99,99,99,4,99,99
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,1,1,1,B2,ROCKET STAR,W504,R57,V DURIC,R LE GRANGE,01:22.6,82560,PAOLO DE VILLA MENDOZA,5Y,1,1,1,1,1,99,2
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,2,1,2,B8,SUN KING,W514,R67,P MOLONEY,DL FREEDMAN,01:22.9,82920,UNKNOWN,1Y,99,99,99,99,99,99,99
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,3,1,3,B7,STREET PARTY,W478,R51,A COLLETT,J PETERS,01:23.2,83240,GREENSTREET & SHIRTLIFF RACING STABLE,6Y,99,99,4,99,99,99,4
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,4,0,4,B6,LEATHERHEAD,W526,R54,R MUNGER,R LE GRANGE,01:23.3,83290,PAOLO DE VILLA MENDOZA,6Y,4,4,99,4,4,99,1
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,5,0,99,B10,ABSOLVIDO,W498,R62,M RODD,S BURRIDGE,01:23.3,83310,STEVEN HAROLD BURRIDGE,8Y,2,2,3,2,2,99,3
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,6,0,99,B13,OPTIMUM STAR,W472,R50,JP VAN DER MERWE,H TAKAOKA,01:23.3,83340,STAR RACING NO 2 STABLE,8Y,99,99,99,99,99,99,99
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,7,0,99,B5,WHISTLE GRAND,W454,R52,R WOODWORTH,L KHOO,01:23.6,83580,HE'S DAWAN STABLE,6Y,3,3,2,3,3,99,99
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,8,0,99,B12,SILVER SKY,W486,R57,CS CHIN,J TAN,01:23.6,83630,UNKNOWN,1Y,99,99,99,99,99,99,99
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,9,0,99,B9,SEE YAH,W522,R63,APP K HAKIM,M WALKER,01:23.7,83660,SAI FONG WAH,7Y,99,99,99,99,99,99,99
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,10,0,99,B1,WINNER'S EUPHORIA,W452,R60,R MAIA,D KOH,01:24.3,84300,CHARLES LECK TIN HONG,1Y,99,99,99,99,99,99,99
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,11,0,99,B3,CATCH THE TIGER,W493,R60,J POWELL,S BAERTSCHIGER,01:24.3,84320,UNKNOWN,1Y,99,99,99,99,99,99,99
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,12,0,99,B4,HOWL,W459,R64,M ZAKI,D MEAGHER,01:24.4,84420,LEE WAN HOW,1Y,99,99,99,99,99,99,99
1/26/2020 0:00,8,CLASS 4,TURF TRACK,1400M,13,0,99,B11,WISAKA,W435,R56,TH KOH,J O'HARA,01:24.9,84900,UNKNOWN,1Y,99,99,99,99,99,99,99
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,1,1,1,B14,BOLD THRUSTER,W537,R101,V DURIC,M CLEMENTS,01:21.7,81700,UNKNOWN,1Y,1,2,3,3,1,99,1
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,2,1,2,B13,GRAND KOONTA,W469,R87,A COLLETT,J PETERS,01:21.7,81730,CHINA HORSE CLUB STABLE,7Y,3,99,2,2,3,99,3
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,3,1,3,B11,COUNTOFMONTECRISTO,W498,R109,M RODD,M CLEMENTS,01:21.9,81870,UNKNOWN,1Y,2,99,1,1,99,99,2
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,4,0,4,B12,SACRED CROIX,W515,R85,R WOODWORTH,M WALKER,01:22.2,82150,RAFFLES RACING STABLE,7Y,99,99,99,99,99,99,4
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,5,0,99,B3,ELITE POWER,W499,R91,APP WH KOK,M WALKER,01:22.2,82170,ELITE PERFORMANCE STABLE,1Y,99,99,99,99,99,99,99
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,6,0,99,B7,SURPASS NATURAL,W504,R86,S JOHN,L DRAGON,01:22.2,82190,NEW FORTUNE STABLE,6Y,99,3,99,99,99,99,99
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,7,0,99,B1,GOLD STRIKE,W523,R90,JP VAN DER MERWE,C BROWN,01:22.3,82290,GOLD STABLE,7Y,99,99,99,99,99,99,99
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,8,0,99,B9,GINGERELLA,W498,R89,APP M NIZAR,M CLEMENTS,01:22.4,82450,JOE GIOVANNI SARJEET SINGH,1Y,99,99,99,99,99,99,99
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,9,0,99,B5,WHAT'S NEW,W432,R88,P MOLONEY,C BROWN,01:22.5,82490,UNKNOWN,1Y,99,99,99,99,4,99,99
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,10,0,99,B10,WAR AFFAIR,W553,R109,M LERNER,J ONG,01:22.5,82530,WARPLAN RACING STABLE,11Y,99,99,99,99,99,99,99
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,11,0,99,B6,PENNYWISE,W522,R92,R MUNGER,R LE GRANGE,01:22.7,82650,BERNARD KANTOR,6Y,99,1,99,99,99,99,99
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,12,0,99,B2,BIRAZ,W481,R81,CS CHIN,D MEAGHER,01:22.9,82860,UNKNOWN,1Y,99,99,99,99,99,99,99
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,13,0,99,B4,SKYWALK,W551,R102,D MOOR,J PETERS,01:23.3,83260,UNKNOWN,1Y,4,4,4,4,2,99,99
1/26/2020 0:00,9,FORTUNE BOWL GROUP 3,TURF TRACK,1400M,14,0,99,B8,BUDDY BUDDY,W472,R69,I SAIFUDIN,J SAIMEE,01:24.9,84870,BUDDY BUDDY STABLE,8Y,99,99,99,99,99,99,99
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,1,1,1,B4,BEAU GESTE,W488,R67,APP K HAKIM,M WALKER,01:13.0,73030,UNKNOWN,1Y,2,99,99,2,99,99,1
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,2,1,2,B12,LIMITED EDITION,W528,R67,V DURIC,J ONG,01:13.4,73430,ONG KOON YEW JASON,7Y,1,1,1,1,1,99,4
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,3,1,3,B3,WIND OF LIBERTY,W546,R64,M LERNER,H TAKAOKA,01:14.0,74030,GALAHAD RACING STABLE,8Y,4,99,99,4,2,99,2
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,4,0,4,B10,GOLDEN DASH,W478,R53,R MUNGER,R LE GRANGE,01:14.1,74110,CHELSEA STABLE,5Y,99,4,3,99,99,99,3
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,5,0,99,B11,VERIZON,W546,R55,APP WH KOK,S BURRIDGE,01:14.1,74130,UNKNOWN,1Y,99,99,99,99,4,99,99
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,6,0,99,B8,STAR SHIELD,W483,R59,S JOHN,J LIM,01:14.2,74160,FIVE TWO AVENGERS RACING STABLE,7Y,99,99,99,99,99,99,99
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,7,0,99,B2,BARTIMAEUS,W498,R62,R MAIA,HW TAN,01:14.2,74240,UNKNOWN,7Y,3,2,2,3,99,99,99
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,8,0,99,B6,SUPERTEN,W469,R53,APP S SHAFRIZAL,KS TAN,01:14.2,74250,UNKNOWN,1Y,99,99,4,99,99,99,99
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,9,0,99,B1,SUPER BB,W528,R49,JP VAN DER MERWE,J LIM,01:14.3,74300,GOOD BB STABLE,1Y,99,99,99,99,99,99,99
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,10,0,99,B7,NO QUESTION ASKED,W507,R65,M RODD,R LE GRANGE,01:14.9,74900,UNKNOWN,1Y,99,3,99,99,3,99,99
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,11,0,99,B5,SMOOTH OPERATOR,W500,R50,TH KOH,L KHOO,01:15.5,75480,HE'S DAWAN STABLE,1Y,99,99,99,99,99,99,99
1/26/2020 0:00,10,CLASS 4,POLYTRACK,1200M,12,0,99,B9,WALKING THUNDER,W484,R57,CS CHIN,D MEAGHER,01:15.6,75560,UNKNOWN,1Y,99,99,99,99,99,99,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,1,1,1,B2,FIREWORKS,W538,R45,M NUNES,T FITZSIMMONS,01:23.5,83500,BUFFALO STABLE,6Y,1,1,1,99,1,1,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,2,1,2,B10,SUMMER WIND,W523,R48,M ZAKI,S BAERTSCHIGER,01:23.6,83580,HI VIS & LUFTER STABLE,5Y,99,99,99,99,99,99,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,3,1,3,B11,ATLAS,W471,R48,APP PH SEOW,S BAERTSCHIGER,01:23.8,83770,SCOTT JAMES BRYCE,5Y,2,2,2,99,2,2,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,4,0,4,B8,STARFORTUNE,W499,R44,L BEUZELIN,M CLEMENTS,01:24.1,84100,PSM RACING STABLE,4Y,99,99,3,99,99,99,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,5,0,99,B5,CLARTON TREASURE,W522,R46,S SHAFRIZAL,KS TAN,01:24.2,84170,TAN KAH SOON,7Y,99,99,99,99,99,99,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,6,0,99,B1,TAVI WILL DO,W465,R44,M LERNER,S GRAY,01:24.2,84220,ELAINE CHEN STABLE,4Y,99,99,99,99,99,99,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,7,0,99,B6,LIM'S PRIDE,W501,R45,D BEASLEY,D MEAGHER,01:24.4,84400,LIM'S STABLE,7Y,3,3,4,99,3,3,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,8,0,99,B9,LION SPIRIT,W515,R47,APP K FAIZ,CT KUAH,01:24.8,84770,WONG CHI TAT,5Y,4,4,99,99,4,99,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,9,0,99,B4,PASIR PINJI,W416,R42,APP R ISKANDAR,D LOGAN,01:24.9,84860,PASIR PINJI STABLE,5Y,99,99,99,99,99,4,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,10,0,99,B3,GOLD ZEST,W484,R41,APP M AKMAZANI,S CRUTCHLEY,01:25.2,85160,HONG KAI OH,6Y,99,99,99,99,99,99,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,11,0,99,B7,HEARTS OF GOLD,W485,R44,I AMIRUL,KS TAN,01:25.5,85500,YENG KAR HENG @KELVIN,4Y,99,99,99,99,99,99,99
2/26/2022 0:00,1,CLASS 5,TURF TRACK,1400M,12,0,99,B12,HELUSHKA,W488,R46,T SEE,HW TAN,01:27.2,87220,IB RACING STABLE,6Y,99,99,99,99,99,99,99
2/26/2022 0:00,2,MAIDEN,POLYTRACK,1000M,1,1,1,B5,THE BULLET,W483,R56,M NUNES,T FITZSIMMONS,00:59.4,59440,BUFFALO STABLE,3Y,1,1,1,99,2,1,99
2/26/2022 0:00,2,MAIDEN,POLYTRACK,1000M,2,1,2,B6,ISTATABA,W487,R20,J BAYLISS,M CLEMENTS,00:59.7,59670,AL RASHID STABLE,3Y,2,2,2,99,99,2,99
2/26/2022 0:00,2,MAIDEN,POLYTRACK,1000M,3,1,3,B4,SILENT IS GOLD,W524,R55,CC WONG,D LOGAN,00:59.7,59680,BUDDY BUDDY STABLE,3Y,99,99,4,99,99,99,99
2/26/2022 0:00,2,MAIDEN,POLYTRACK,1000M,4,0,4,B3,SIRIUS,W507,R20,T SEE,J ONG,01:00.2,60230,THE SISTERHOOD STABLE,3Y,99,4,99,99,99,4,99
2/26/2022 0:00,2,MAIDEN,POLYTRACK,1000M,5,0,99,B1,ANARA,W446,R20,L BEUZELIN,M CLEMENTS,01:00.3,60320,AL RASHID STABLE,3Y,4,3,99,99,3,3,99
2/26/2022 0:00,2,MAIDEN,POLYTRACK,1000M,6,0,99,B2,DABBLE,W501,R46,M KELLADY,S BAERTSCHIGER,01:00.7,60720,MA RACING & HI VIS STABLE,3Y,3,99,3,99,1,99,99
2/26/2022 0:00,2,MAIDEN,POLYTRACK,1000M,7,0,99,B7,XIYOU,W465,R20,I AMIRUL,S BURRIDGE,01:02.1,62120,NG TET KONG,3Y,99,99,99,99,4,99,99
2/26/2022 0:00,3,CLASS 4,POLYTRACK,1100M,1,1,1,B8,DR KARDO,W488,R49,CC WONG,J PETERS,01:05.6,65600,BARREE STABLE,5Y,3,3,1,99,99,99,99
2/26/2022 0:00,3,CLASS 4,POLYTRACK,1100M,2,1,2,B11,HOTSHOTS SLAM,W533,R53,N ZYRUL,R LE GRANGE,01:05.6,65630,GHGYGS STABLE,5Y,99,99,99,99,99,99,99
2/26/2022 0:00,3,CLASS 4,POLYTRACK,1100M,3,1,3,B10,UNCONQUERED,W521,R62,TH KOH,L KHOO,01:05.7,65740,S ELEVEN NO 2 STABLE,9Y,3,99,99,99,1,3,99
2/26/2022 0:00,3,CLASS 4,POLYTRACK,1100M,4,0,4,B3,KISS YOUR SONG,W553,R65,APP PH SEOW,S BAERTSCHIGER,01:05.9,65930,BINGO STABLE,7Y,99,4,2,99,4,99,99
2/26/2022 0:00,3,CLASS 4,POLYTRACK,1100M,5,0,99,B5,REIGNITE,W488,R66,APP R ISKANDAR,D LOGAN,01:06.0,66020,TE AKAU RACING STABLE,4Y,1,1,3,99,3,1,99
2/26/2022 0:00,3,CLASS 4,POLYTRACK,1100M,6,0,99,B6,FABU,W552,R53,K A'ISISUHAIRI,J ONG,01:06.0,66040,SAI FONG WAH,4Y,99,99,99,99,99,99,99
2/26/2022 0:00,3,CLASS 4,POLYTRACK,1100M,7,0,99,B7,LIM'S ZOOM,W496,R51,S SHAFRIZAL,D MEAGHER,01:06.3,66260,DANIEL FRANCIS MEAGHER,7Y,99,99,99,99,99,99,99
2/26/2022 0:00,3,CLASS 4,POLYTRACK,1100M,8,0,99,B4,WAR WARRIOR,W459,R56,M NUNES,CT KUAH,01:06.3,66260,LIKE ME STABLE,4Y,2,2,99,99,2,4,99
2/26/2022 0:00,3,CLASS 4,POLYTRACK,1100M,9,0,99,B9,MIRACLE,W499,R54,I AMIRUL,T FITZSIMMONS,01:06.6,66590,BUFFALO STABLE,6Y,99,99,99,99,99,99,99
2/26/2022 0:00,3,CLASS 4,POLYTRACK,1100M,10,0,99,B2,QARAAT,W500,R51,M ZAKI,J LIM,01:06.8,66810,INDIA HORSE CLUB STABLE,8Y,99,99,4,99,99,99,99
2/26/2022 0:00,3,CLASS 4,POLYTRACK,1100M,11,0,99,B1,TASSEL,W476,R54,M EWE,HW TAN,01:08.7,68660,RED CHAMBERS STABLE,4Y,99,99,99,99,99,99,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,1,1,1,B2,BORN TO WIN,W487,R43,M NUNES,T FITZSIMMONS,01:37.2,97240,RX STABLE,6Y,4,99,1,99,99,99,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,2,1,2,B1,DON DE LA VEGA,W540,R48,J BAYLISS,T FITZSIMMONS,01:37.4,97360,BARREE STABLE,7Y,1,1,2,99,2,1,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,3,1,3,B9,ENDLESS,W455,R32,CC WONG,J PETERS,01:37.8,97840,JAMES FRANCIS PETERS,8Y,99,99,99,99,99,99,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,4,0,4,B3,LEMON SQUASH,W493,R43,M LERNER,H TAKAOKA,01:37.8,97850,SKK STABLE,6Y,3,2,4,99,3,3,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,5,0,99,B5,FORTUNE STAR,W439,R40,M ZAKI,CT KUAH,01:38.0,97970,WONG CHI TAT,4Y,99,99,99,99,99,99,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,6,0,99,B8,HENG XING,W498,R38,L BEUZELIN,M CLEMENTS,01:38.3,98280,LIM LEE CHET,4Y,99,99,99,99,99,99,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,7,0,99,B4,SAGE,W489,R46,K A'ISISUHAIRI,S BURRIDGE,01:38.3,98290,MMW NO 2 STABLE,5Y,99,3,99,99,99,99,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,8,0,99,B6,CENTURION,W495,R40,S SHAFRIZAL,KS TAN,01:38.3,98330,TAN KAH SOON,7Y,99,99,99,99,99,99,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,9,0,99,B12,SUN ACE,W477,R47,APP R ISKANDAR,D KOH,01:38.4,98350,SUN BLOODSTOCK RACING STABLE,7Y,2,4,3,99,1,2,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,10,0,99,B7,SILVER JOY,W472,R22,TH KOH,J ONG,01:38.6,98590,TTS STABLE,6Y,99,99,99,99,4,99,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,11,0,99,B11,SPORTSCASTER,W549,R22,I SAIFUDIN,HW TAN,01:40.0,100040,CASH COVE STABLE,8Y,99,99,99,99,99,99,99
2/26/2022 0:00,4,CLASS 5,TURF TRACK,1600M,12,0,99,B10,MINGS MAN,W458,R22,N ZYRUL,J ONG,01:40.4,100410,ONG KOON YEW JASON,12Y,99,99,99,99,99,4,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,1,1,1,B5,MORTAL ENGINE,W511,R67,APP PH SEOW,M CLEMENTS,01:05.4,65450,UNKNOWN,4Y,1,1,1,99,1,1,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,2,1,2,B3,HAPPY MOMENT,W490,R66,T SEE,D KOK,01:05.5,65460,SIA WEI KIANG,5Y,2,2,3,99,4,2,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,3,1,3,B2,BIONICS,W489,R61,APP R ISKANDAR,KY YOUNG,01:05.8,65840,HKH NO 2 STABLE,6Y,99,99,99,99,99,99,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,4,0,4,B1,OPUNAKE,W508,R60,M EWE,J ONG,01:06.1,66130,SAI FONG WAH,5Y,99,99,99,99,99,99,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,5,0,99,B11,FLAK JACKET,W503,R53,M ZAKI,S BAERTSCHIGER,01:06.2,66210,FLAK JACKET STABLE,11Y,99,99,99,99,99,99,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,6,0,99,B7,SNIP,W500,R52,S SHAFRIZAL,D MEAGHER,01:06.2,66220,DANIEL FRANCIS MEAGHER,8Y,99,99,99,99,99,99,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,7,0,99,B9,ROMANTIC,W483,R65,I AMIRUL,R LIM,01:06.2,66230,LAW HUNG KAM,6Y,3,4,2,99,2,3,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,8,0,99,B8,THE BROTHERHOOD,W444,R53,CC WONG,J TAN,01:06.2,66250,TAN ENG TEE JEROME,5Y,99,99,99,99,99,99,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,9,0,99,B4,DIAMOND BEAUTY,W507,R46,TH KOH,J ONG,01:06.3,66260,SPIRIT NATURE STABLE,6Y,99,99,99,99,99,99,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,10,0,99,B10,STRONG N SMART,W483,R65,I SAIFUDIN,L KHOO,01:06.3,66280,KHOO PENG ANN,4Y,4,3,99,99,99,4,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,11,0,99,B12,LIM'S KNIGHT,W478,R58,D BEASLEY,D MEAGHER,01:06.3,66310,DANIEL FRANCIS MEAGHER,9Y,4,99,4,99,3,99,99
2/26/2022 0:00,5,CLASS 4,POLYTRACK,1100M,12,0,99,B6,WINNING SPIRIT,W495,R58,APP K FAIZ,CT KUAH,01:09.0,69010,KUAH CHENG TEE,5Y,99,99,99,99,99,99,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,1,1,1,B5,NATE'S HONOUR,W463,R38,J BAYLISS,T FITZSIMMONS,01:24.7,84700,NATE STABLE,6Y,4,1,99,99,99,4,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,2,1,2,B8,ATLANTEAN,W457,R32,CC WONG,HW TAN,01:24.9,84860,HWA YI NO 3 STABLE,6Y,99,99,99,99,4,99,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,3,1,3,B3,HAPPY HEART,W462,R22,M ZAKI,L KHOO,01:24.9,84860,HE'S DAWAN STABLE,4Y,99,99,99,99,99,99,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,4,0,4,B2,BOY NEXT DOOR,W459,R40,S SHAFRIZAL,KS TAN,01:25.2,85150,TAN KAH SOON,6Y,99,99,1,99,99,99,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,5,0,99,B12,BIG DAY,W483,R33,S JOHN,J TAN,01:25.4,85440,CAT RACING STABLE,5Y,3,2,4,99,3,3,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,6,0,99,B10,KAKADU,W554,R22,APP R ISKANDAR,R LIM,01:25.6,85580,TRIPS D STABLE,5Y,99,99,99,99,99,99,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,7,0,99,B9,ZESTFUL,W501,R40,APP M AKMAZANI,S CRUTCHLEY,01:25.6,85590,HONG KAI OH,5Y,99,99,99,99,99,99,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,8,0,99,B7,ANYWAY,W554,R37,I SAIFUDIN,J LIM,01:25.6,85600,UNCLE HO STABLE,5Y,99,99,99,99,99,99,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,9,0,99,B4,VICTORY JOY,W460,R22,I AMIRUL,J TAN,01:25.6,85630,VICTORY JOY STABLE,1Y,99,99,99,99,99,99,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,10,0,99,B6,SUPER SPEED,W530,R31,K A'ISISUHAIRI,S BURRIDGE,01:25.8,85750,MMW STABLE,7Y,99,99,99,99,99,99,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,11,0,99,B11,BLITZ POWER,W535,R38,TH KOH,J ONG,01:25.8,85830,ONG KOON YEW JASON,7Y,2,4,2,99,2,2,99
2/26/2022 0:00,6,CLASS 5,TURF TRACK,1400M,12,0,99,B1,SUNDAY,W482,R40,APP PH SEOW,D LOGAN,01:26.0,86030,FALCON RACING NO 7 STABLE,4Y,1,3,3,99,1,1,99
2/26/2022 0:00,7,CLASS 4,TURF TRACK,2000M,1,1,1,B3,LUCK OF MASTER,W519,R67,M NUNES,D KOH,02:04.5,124460,LUCK OF FRIENDSHIP STABLE,7Y,2,2,1,99,2,2,99
2/26/2022 0:00,7,CLASS 4,TURF TRACK,2000M,2,1,2,B6,GREAT EXPECTATION,W483,R52,CC WONG,S GRAY,02:04.9,124860,CHEONG HOOI HONG,4Y,1,1,3,99,1,1,99
2/26/2022 0:00,7,CLASS 4,TURF TRACK,2000M,3,1,3,B1,WIND RHAPSODY,W454,R50,I SAIFUDIN,H TAKAOKA,02:05.4,125430,GALAHAD RACING STABLE,5Y,99,99,99,99,99,4,99
2/26/2022 0:00,7,CLASS 4,TURF TRACK,2000M,4,0,4,B7,SAYONARA,W460,R46,K A'ISISUHAIRI,R LE GRANGE,02:05.6,125560,SHIRTLIFF STABLE,6Y,4,3,99,99,3,99,99
2/26/2022 0:00,7,CLASS 4,TURF TRACK,2000M,5,0,99,B4,SPLIT SECOND,W486,R48,APP R ISKANDAR,S BURRIDGE,02:05.7,125730,J RACING BLOODSTOCK NO 5 STABLE,4Y,99,99,2,99,99,99,99
2/26/2022 0:00,7,CLASS 4,TURF TRACK,2000M,6,0,99,B5,STAR JACK,W487,R55,S JOHN,H TAKAOKA,02:05.8,125800,STAR JACK STABLE,8Y,99,99,4,99,99,99,99
2/26/2022 0:00,7,CLASS 4,TURF TRACK,2000M,7,0,99,B2,SUPER ATAS,W462,R48,I AMIRUL,T FITZSIMMONS,02:06.1,126120,VELOCITY RACING NO 2 STABLE,4Y,3,4,99,99,4,3,99
2/26/2022 0:00,8,CLASS 5,POLYTRACK,1200M,1,1,1,B2,ROCKET RYANE,W548,R44,J BAYLISS,R LE GRANGE,01:12.9,72900,PAOLO DE VILLA MENDOZA,4Y,99,3,99,99,99,3,99
2/26/2022 0:00,8,CLASS 5,POLYTRACK,1200M,2,1,2,B3,LIM'S UNIQUE,W479,R43,D BEASLEY,D MEAGHER,01:13.0,72960,LIM'S STABLE,5Y,2,4,2,99,3,1,99
2/26/2022 0:00,8,CLASS 5,POLYTRACK,1200M,3,1,3,B7,FAST AND FEARLESS,W473,R42,M LERNER,J PETERS,01:13.3,73310,FAST AND FEARLESS STABLE,5Y,99,99,4,99,99,99,99
2/26/2022 0:00,8,CLASS 5,POLYTRACK,1200M,4,0,4,B6,NATE'S CHAMPION,W504,R48,M NUNES,T FITZSIMMONS,01:13.3,73320,NATE STABLE,4Y,1,1,1,99,2,2,99
2/26/2022 0:00,8,CLASS 5,POLYTRACK,1200M,5,0,99,B4,LADY STUNING,W461,R35,I SAIFUDIN,J LIM,01:13.7,73730,YELLOW STABLE,5Y,99,99,99,99,99,99,99
2/26/2022 0:00,8,CLASS 5,POLYTRACK,1200M,6,0,99,B8,BIG GREEN HAT,W533,R47,M KELLADY,S BAERTSCHIGER,01:14.2,74210,LI MAN HEI,3Y,3,99,3,99,1,99,99
2/26/2022 0:00,8,CLASS 5,POLYTRACK,1200M,7,0,99,B11,SUPERMAX,W517,R43,S JOHN,J LIM,01:14.2,74230,KU CHUN WAY,5Y,99,99,99,99,99,99,99
2/26/2022 0:00,8,CLASS 5,POLYTRACK,1200M,8,0,99,B1,STAR SHIELD,W491,R46,APP T KRISNA,KY YOUNG,01:14.3,74340,FIVE TWO AVENGERS RACING STABLE,7Y,99,99,99,99,99,99,99
2/26/2022 0:00,8,CLASS 5,POLYTRACK,1200M,9,0,99,B10,LOVING BABE,W534,R41,TH KOH,J ONG,01:14.5,74480,TORPEDO RACING STABLE,5Y,4,2,99,99,99,4,99
